1,639,0,0,128,1,127,2,0.647,64.9
1,639,0,1,128,1,127,2,0.627,64.4
1,639,0,2,128,1,127,2,0.626,65.1
1,639,0,3,128,1,127,2,0.626,64.5
1,639,0,4,128,1,127,2,0.621,63.8
1,639,0,5,128,1,127,2,0.615,64.1
1,639,0,6,128,1,127,2,0.619,64.2
1,639,0,7,128,1,127,2,0.616,64.6
1,639,0,8,128,1,127,2,0.616,63.9
1,639,0,9,128,1,127,2,0.612,63.7
1,639,0,10,128,1,127,2,0.615,64.1
1,639,0,11,128,1,127,2,0.615,64.5
1,639,0,12,128,1,127,2,0.609,63.7
1,639,0,13,128,1,127,2,0.609,64.2
1,639,0,14,128,1,127,2,0.61,64.0
1,639,0,15,128,1,127,2,0.611,64.7
1,639,0,16,128,1,127,2,0.61,64.3
1,639,0,17,128,1,127,2,0.612,64.6
1,639,0,18,128,1,127,2,0.61,63.9
1,639,0,19,128,1,127,2,0.611,64.5
1,639,0,20,128,1,127,2,0.61,64.1
1,639,0,21,128,1,127,2,0.614,63.2
1,639,0,22,128,1,127,2,0.61,62.9
1,639,0,23,128,1,127,2,0.608,63.9
1,639,0,24,128,1,127,2,0.609,63.5
1,639,1,0,128,1,127,2,0.679,51.6
1,639,1,1,128,1,127,2,0.672,51.6
1,639,1,2,128,1,127,2,0.668,51.7
1,639,1,3,128,1,127,2,0.662,51.1
1,639,1,4,128,1,127,2,0.659,51.2
1,639,1,5,128,1,127,2,0.657,51.1
1,639,1,6,128,1,127,2,0.657,51.3
1,639,1,7,128,1,127,2,0.658,51.5
1,639,1,8,128,1,127,2,0.655,51.0
1,639,1,9,128,1,127,2,0.656,51.2
1,639,1,10,128,1,127,2,0.656,51.0
1,639,1,11,128,1,127,2,0.651,51.0
1,639,1,12,128,1,127,2,0.653,51.3
1,639,1,13,128,1,127,2,0.651,51.0
1,639,1,14,128,1,127,2,0.651,51.0
1,639,1,15,128,1,127,2,0.652,50.8
1,639,1,16,128,1,127,2,0.65,51.1
1,639,1,17,128,1,127,2,0.65,51.2
1,639,1,18,128,1,127,2,0.647,51.3
1,639,1,19,128,1,127,2,0.648,51.1
1,639,1,20,128,1,127,2,0.65,51.1
1,639,1,21,128,1,127,2,0.648,51.1
1,639,1,22,128,1,127,2,0.648,50.9
1,639,1,23,128,1,127,2,0.648,51.0
1,639,1,24,128,1,127,2,0.651,51.0
1,639,2,0,128,1,127,2,0.688,53.2
1,639,2,1,128,1,127,2,0.686,53.5
1,639,2,2,128,1,127,2,0.683,53.7
1,639,2,3,128,1,127,2,0.679,54.4
1,639,2,4,128,1,127,2,0.673,56.1
1,639,2,5,128,1,127,2,0.668,56.9
1,639,2,6,128,1,127,2,0.664,56.2
1,639,2,7,128,1,127,2,0.662,56.3
1,639,2,8,128,1,127,2,0.661,55.2
1,639,2,9,128,1,127,2,0.661,56.5
1,639,2,10,128,1,127,2,0.657,56.3
1,639,2,11,128,1,127,2,0.658,56.1
1,639,2,12,128,1,127,2,0.658,56.3
1,639,2,13,128,1,127,2,0.658,55.9
1,639,2,14,128,1,127,2,0.658,56.3
1,639,2,15,128,1,127,2,0.654,55.3
1,639,2,16,128,1,127,2,0.657,56.3
1,639,2,17,128,1,127,2,0.656,56.2
1,639,2,18,128,1,127,2,0.656,55.7
1,639,2,19,128,1,127,2,0.654,55.8
1,639,2,20,128,1,127,2,0.654,55.9
1,639,2,21,128,1,127,2,0.655,55.9
1,639,2,22,128,1,127,2,0.657,56.1
1,639,2,23,128,1,127,2,0.655,55.9
1,639,2,24,128,1,127,2,0.655,56.0
1,639,3,0,128,1,127,2,0.69,51.5
1,639,3,1,128,1,127,2,0.688,51.6
1,639,3,2,128,1,127,2,0.687,51.7
1,639,3,3,128,1,127,2,0.687,51.4
